date,cname,iso3,cases,deaths,pop,cu_cases,cu_deaths
2020-01-07,Iceland,ISL,0,0,356991,0,0
2020-01-07,India,IND,0,0,1366417756,0,0
2020-01-07,Indonesia,IDN,0,0,270625567,0,0
2020-01-07,"Iran, Islamic Republic of",IRN,0,0,82913893,0,0
2020-01-07,Iraq,IRQ,0,0,39309789,0,0
2020-01-07,Ireland,IRL,0,0,4904240,0,0
2020-01-07,Israel,ISR,0,0,8519373,0,0
2020-01-07,Italy,ITA,0,0,60359546,0,0
2020-01-07,Japan,JPN,0,0,126860299,0,0
2020-01-07,Kuwait,KWT,0,0,4207077,0,0
2020-01-07,Lebanon,LBN,0,0,6855709,0,0
2020-01-07,Lithuania,LTU,0,0,2794184,0,0
2020-01-07,Luxembourg,LUX,0,0,613894,0,0
2020-01-07,Malaysia,MYS,0,0,31949789,0,0
2020-01-07,Mexico,MEX,0,0,127575529,0,0
2020-01-07,Monaco,MCO,0,0,33085,0,0
2020-01-07,Nepal,NPL,0,0,28608715,0,0
2020-01-07,Netherlands,NLD,0,0,17282163,0,0
2020-01-07,New Zealand,NZL,0,0,4783062,0,0
2020-01-07,Nigeria,NGA,0,0,200963603,0,0
2020-01-07,"Macedonia, the former Yugoslav Republic of",MKD,0,0,2077132,0,0
2020-01-07,Norway,NOR,0,0,5328212,0,0
2020-01-07,Oman,OMN,0,0,4974992,0,0
2020-01-07,Pakistan,PAK,0,0,216565317,0,0
2020-01-07,Philippines,PHL,0,0,108116622,0,0
2020-01-07,Qatar,QAT,0,0,2832071,0,0
2020-01-07,Romania,ROU,0,0,19414458,0,0
2020-01-07,Russian Federation,RUS,0,0,145872260,0,0
2020-01-07,San Marino,SMR,0,0,34453,0,0
2020-01-07,Singapore,SGP,0,0,5804343,0,0
2020-01-07,"Korea, Republic of",KOR,0,0,51225321,0,0
2020-01-07,Spain,ESP,0,0,46937060,0,0
2020-01-07,Sri Lanka,LKA,0,0,21323734,0,0
2020-01-07,Sweden,SWE,0,0,10230185,0,0
2020-01-07,Switzerland,CHE,0,0,8544527,0,0
2020-01-07,"Taiwan, Province of China",TWN,0,0,23773881,0,0
2020-01-07,Thailand,THA,0,0,69625581,0,0
2020-01-07,United Arab Emirates,ARE,0,0,9770526,0,0
2020-01-07,United Kingdom,GBR,0,0,66647112,0,0
2020-01-07,United States,USA,0,0,329064917,0,0
2020-01-07,Viet Nam,VNM,0,0,96462108,0,0
2020-01-08,Afghanistan,AFG,0,0,38041757,0,0
2020-01-08,Algeria,DZA,0,0,43053054,0,0
2020-01-08,Armenia,ARM,0,0,2957728,0,0
2020-01-08,Australia,AUS,0,0,25203200,0,0
2020-01-08,Austria,AUT,0,0,8858775,0,0
2020-01-08,Azerbaijan,AZE,0,0,10047719,0,0
2020-01-08,Bahrain,BHR,0,0,1641164,0,0
2020-01-08,Belarus,BLR,0,0,9452409,0,0
2020-01-08,Belgium,BEL,0,0,11455519,0,0
2020-01-08,Brazil,BRA,0,0,211049519,0,0
2020-01-08,Cambodia,KHM,0,0,16486542,0,0
2020-01-08,Canada,CAN,0,0,37411038,0,0
2020-01-08,China,CHN,0,0,1433783692,59,0
2020-01-08,Croatia,HRV,0,0,4076246,0,0
2020-01-08,Czech Republic,CZE,0,0,10649800,0,0
2020-01-08,Denmark,DNK,0,0,5806081,0,0
2020-01-08,Dominican Republic,DOM,0,0,10738957,0,0
2020-01-08,Ecuador,ECU,0,0,17373657,0,0
2020-01-08,Egypt,EGY,0,0,100388076,0,0
2020-01-08,Estonia,EST,0,0,1324820,0,0
2020-01-08,Finland,FIN,0,0,5517919,0,0
2020-01-08,France,FRA,0,0,67012883,0,0
2020-01-08,Georgia,GEO,0,0,3996762,0,0
2020-01-08,Germany,DEU,0,0,83019213,0,0
2020-01-08,Greece,GRC,0,0,10724599,0,0
2020-01-08,Iceland,ISL,0,0,356991,0,0
2020-01-08,India,IND,0,0,1366417756,0,0
2020-01-08,Indonesia,IDN,0,0,270625567,0,0
2020-01-08,"Iran, Islamic Republic of",IRN,0,0,82913893,0,0
2020-01-08,Iraq,IRQ,0,0,39309789,0,0
2020-01-08,Ireland,IRL,0,0,4904240,0,0
2020-01-08,Israel,ISR,0,0,8519373,0,0
2020-01-08,Italy,ITA,0,0,60359546,0,0
2020-01-08,Japan,JPN,0,0,126860299,0,0
2020-01-08,Kuwait,KWT,0,0,4207077,0,0
2020-01-08,Lebanon,LBN,0,0,6855709,0,0
2020-01-08,Lithuania,LTU,0,0,2794184,0,0
2020-01-08,Luxembourg,LUX,0,0,613894,0,0
2020-01-08,Malaysia,MYS,0,0,31949789,0,0
2020-01-08,Mexico,MEX,0,0,127575529,0,0
2020-01-08,Monaco,MCO,0,0,33085,0,0
2020-01-08,Nepal,NPL,0,0,28608715,0,0
2020-01-08,Netherlands,NLD,0,0,17282163,0,0
2020-01-08,New Zealand,NZL,0,0,4783062,0,0
2020-01-08,Nigeria,NGA,0,0,200963603,0,0
2020-01-08,"Macedonia, the former Yugoslav Republic of",MKD,0,0,2077132,0,0
2020-01-08,Norway,NOR,0,0,5328212,0,0
2020-01-08,Oman,OMN,0,0,4974992,0,0
2020-01-08,Pakistan,PAK,0,0,216565317,0,0
2020-01-08,Philippines,PHL,0,0,108116622,0,0
2020-01-08,Qatar,QAT,0,0,2832071,0,0
2020-01-08,Romania,ROU,0,0,19414458,0,0
2020-01-08,Russian Federation,RUS,0,0,145872260,0,0
2020-01-08,San Marino,SMR,0,0,34453,0,0
2020-01-08,Singapore,SGP,0,0,5804343,0,0
2020-01-08,"Korea, Republic of",KOR,0,0,51225321,0,0
2020-01-08,Spain,ESP,0,0,46937060,0,0
2020-01-08,Sri Lanka,LKA,0,0,21323734,0,0
2020-01-08,Sweden,SWE,0,0,10230185,0,0
2020-01-08,Switzerland,CHE,0,0,8544527,0,0
2020-01-08,"Taiwan, Province of China",TWN,0,0,23773881,0,0
2020-01-08,Thailand,THA,0,0,69625581,0,0
2020-01-08,United Arab Emirates,ARE,0,0,9770526,0,0
2020-01-08,United Kingdom,GBR,0,0,66647112,0,0
2020-01-08,United States,USA,0,0,329064917,0,0
2020-01-08,Viet Nam,VNM,0,0,96462108,0,0
2020-01-09,Afghanistan,AFG,0,0,38041757,0,0
2020-01-09,Algeria,DZA,0,0,43053054,0,0
2020-01-09,Armenia,ARM,0,0,2957728,0,0
2020-01-09,Australia,AUS,0,0,25203200,0,0
2020-01-09,Austria,AUT,0,0,8858775,0,0
2020-01-09,Azerbaijan,AZE,0,0,10047719,0,0
2020-01-09,Bahrain,BHR,0,0,1641164,0,0
2020-01-09,Belarus,BLR,0,0,9452409,0,0
2020-01-09,Belgium,BEL,0,0,11455519,0,0
2020-01-09,Brazil,BRA,0,0,211049519,0,0
2020-01-09,Cambodia,KHM,0,0,16486542,0,0
2020-01-09,Canada,CAN,0,0,37411038,0,0
2020-01-09,China,CHN,0,0,1433783692,59,0
2020-01-09,Croatia,HRV,0,0,4076246,0,0
2020-01-09,Czech Republic,CZE,0,0,10649800,0,0
2020-01-09,Denmark,DNK,0,0,5806081,0,0
2020-01-09,Dominican Republic,DOM,0,0,10738957,0,0
2020-01-09,Ecuador,ECU,0,0,17373657,0,0
2020-01-09,Egypt,EGY,0,0,100388076,0,0
2020-01-09,Estonia,EST,0,0,1324820,0,0
2020-01-09,Finland,FIN,0,0,5517919,0,0
2020-01-09,France,FRA,0,0,67012883,0,0
2020-01-09,Georgia,GEO,0,0,3996762,0,0
2020-01-09,Germany,DEU,0,0,83019213,0,0
2020-01-09,Greece,GRC,0,0,10724599,0,0
2020-01-09,Iceland,ISL,0,0,356991,0,0
2020-01-09,India,IND,0,0,1366417756,0,0
2020-01-09,Indonesia,IDN,0,0,270625567,0,0
2020-01-09,"Iran, Islamic Republic of",IRN,0,0,82913893,0,0
2020-01-09,Iraq,IRQ,0,0,39309789,0,0
2020-01-09,Ireland,IRL,0,0,4904240,0,0
2020-01-09,Israel,ISR,0,0,8519373,0,0
2020-01-09,Italy,ITA,0,0,60359546,0,0
2020-01-09,Japan,JPN,0,0,126860299,0,0
2020-01-09,Kuwait,KWT,0,0,4207077,0,0
2020-01-09,Lebanon,LBN,0,0,6855709,0,0
2020-01-09,Lithuania,LTU,0,0,2794184,0,0
2020-01-09,Luxembourg,LUX,0,0,613894,0,0
2020-01-09,Malaysia,MYS,0,0,31949789,0,0
2020-01-09,Mexico,MEX,0,0,127575529,0,0
2020-01-09,Monaco,MCO,0,0,33085,0,0
2020-01-09,Nepal,NPL,0,0,28608715,0,0
2020-01-09,Netherlands,NLD,0,0,17282163,0,0
2020-01-09,New Zealand,NZL,0,0,4783062,0,0
2020-01-09,Nigeria,NGA,0,0,200963603,0,0
2020-01-09,"Macedonia, the former Yugoslav Republic of",MKD,0,0,2077132,0,0
2020-01-09,Norway,NOR,0,0,5328212,0,0
2020-01-09,Oman,OMN,0,0,4974992,0,0
2020-01-09,Pakistan,PAK,0,0,216565317,0,0
2020-01-09,Philippines,PHL,0,0,108116622,0,0
2020-01-09,Qatar,QAT,0,0,2832071,0,0
2020-01-09,Romania,ROU,0,0,19414458,0,0
2020-01-09,Russian Federation,RUS,0,0,145872260,0,0
2020-01-09,San Marino,SMR,0,0,34453,0,0
2020-01-09,Singapore,SGP,0,0,5804343,0,0
2020-01-09,"Korea, Republic of",KOR,0,0,51225321,0,0
2020-01-09,Spain,ESP,0,0,46937060,0,0
2020-01-09,Sri Lanka,LKA,0,0,21323734,0,0
2020-01-09,Sweden,SWE,0,0,10230185,0,0
2020-01-09,Switzerland,CHE,0,0,8544527,0,0
2020-01-09,"Taiwan, Province of China",TWN,0,0,23773881,0,0
2020-01-09,Thailand,THA,0,0,69625581,0,0
2020-01-09,United Arab Emirates,ARE,0,0,9770526,0,0
2020-01-09,United Kingdom,GBR,0,0,66647112,0,0
2020-01-09,United States,USA,0,0,329064917,0,0
2020-01-09,Viet Nam,VNM,0,0,96462108,0,0
2020-01-10,Afghanistan,AFG,0,0,38041757,0,0
2020-01-10,Algeria,DZA,0,0,43053054,0,0
2020-01-10,Armenia,ARM,0,0,2957728,0,0
2020-01-10,Australia,AUS,0,0,25203200,0,0
2020-01-10,Austria,AUT,0,0,8858775,0,0
2020-01-10,Azerbaijan,AZE,0,0,10047719,0,0
2020-01-10,Bahrain,BHR,0,0,1641164,0,0
2020-01-10,Belarus,BLR,0,0,9452409,0,0
2020-01-10,Belgium,BEL,0,0,11455519,0,0
2020-01-10,Brazil,BRA,0,0,211049519,0,0
2020-01-10,Cambodia,KHM,0,0,16486542,0,0
2020-01-10,Canada,CAN,0,0,37411038,0,0
2020-01-10,China,CHN,0,0,1433783692,59,0
2020-01-10,Croatia,HRV,0,0,4076246,0,0
2020-01-10,Czech Republic,CZE,0,0,10649800,0,0
2020-01-10,Denmark,DNK,0,0,5806081,0,0
2020-01-10,Dominican Republic,DOM,0,0,10738957,0,0
2020-01-10,Ecuador,ECU,0,0,17373657,0,0
2020-01-10,Egypt,EGY,0,0,100388076,0,0
2020-01-10,Estonia,EST,0,0,1324820,0,0
2020-01-10,Finland,FIN,0,0,5517919,0,0
2020-01-10,France,FRA,0,0,67012883,0,0
2020-01-10,Georgia,GEO,0,0,3996762,0,0
2020-01-10,Germany,DEU,0,0,83019213,0,0
2020-01-10,Greece,GRC,0,0,10724599,0,0
2020-01-10,Iceland,ISL,0,0,356991,0,0
2020-01-10,India,IND,0,0,1366417756,0,0
2020-01-10,Indonesia,IDN,0,0,270625567,0,0
2020-01-10,"Iran, Islamic Republic of",IRN,0,0,82913893,0,0
2020-01-10,Iraq,IRQ,0,0,39309789,0,0
2020-01-10,Ireland,IRL,0,0,4904240,0,0
2020-01-10,Israel,ISR,0,0,8519373,0,0
2020-01-10,Italy,ITA,0,0,60359546,0,0
2020-01-10,Japan,JPN,0,0,126860299,0,0
2020-01-10,Kuwait,KWT,0,0,4207077,0,0
2020-01-10,Lebanon,LBN,0,0,6855709,0,0
2020-01-10,Lithuania,LTU,0,0,2794184,0,0
2020-01-10,Luxembourg,LUX,0,0,613894,0,0
2020-01-10,Malaysia,MYS,0,0,31949789,0,0
2020-01-10,Mexico,MEX,0,0,127575529,0,0
2020-01-10,Monaco,MCO,0,0,33085,0,0
2020-01-10,Nepal,NPL,0,0,28608715,0,0
2020-01-10,Netherlands,NLD,0,0,17282163,0,0
2020-01-10,New Zealand,NZL,0,0,4783062,0,0
2020-01-10,Nigeria,NGA,0,0,200963603,0,0
2020-01-10,"Macedonia, the former Yugoslav Republic of",MKD,0,0,2077132,0,0
2020-01-10,Norway,NOR,0,0,5328212,0,0
2020-01-10,Oman,OMN,0,0,4974992,0,0
2020-01-10,Pakistan,PAK,0,0,216565317,0,0
2020-01-10,Philippines,PHL,0,0,108116622,0,0
2020-01-10,Qatar,QAT,0,0,2832071,0,0
2020-01-10,Romania,ROU,0,0,19414458,0,0
2020-01-10,Russian Federation,RUS,0,0,145872260,0,0
2020-01-10,San Marino,SMR,0,0,34453,0,0
2020-01-10,Singapore,SGP,0,0,5804343,0,0
2020-01-10,"Korea, Republic of",KOR,0,0,51225321,0,0
2020-01-10,Spain,ESP,0,0,46937060,0,0
2020-01-10,Sri Lanka,LKA,0,0,21323734,0,0
2020-01-10,Sweden,SWE,0,0,10230185,0,0
2020-01-10,Switzerland,CHE,0,0,8544527,0,0
2020-01-10,"Taiwan, Province of China",TWN,0,0,23773881,0,0
2020-01-10,Thailand,THA,0,0,69625581,0,0
2020-01-10,United Arab Emirates,ARE,0,0,9770526,0,0
2020-01-10,United Kingdom,GBR,0,0,66647112,0,0
2020-01-10,United States,USA,0,0,329064917,0,0
2020-01-10,Viet Nam,VNM,0,0,96462108,0,0
2020-01-11,Afghanistan,AFG,0,0,38041757,0,0
2020-01-11,Algeria,DZA,0,0,43053054,0,0
2020-01-11,Armenia,ARM,0,0,2957728,0,0
2020-01-11,Australia,AUS,0,0,25203200,0,0
2020-01-11,Austria,AUT,0,0,8858775,0,0
2020-01-11,Azerbaijan,AZE,0,0,10047719,0,0
2020-01-11,Bahrain,BHR,0,0,1641164,0,0
2020-01-11,Belarus,BLR,0,0,9452409,0,0
2020-01-11,Belgium,BEL,0,0,11455519,0,0
2020-01-11,Brazil,BRA,0,0,211049519,0,0
2020-01-11,Cambodia,KHM,0,0,16486542,0,0
2020-01-11,Canada,CAN,0,0,37411038,0,0
2020-01-11,China,CHN,0,1,1433783692,59,1
2020-01-11,Croatia,HRV,0,0,4076246,0,0
2020-01-11,Czech Republic,CZE,0,0,10649800,0,0
2020-01-11,Denmark,DNK,0,0,5806081,0,0
2020-01-11,Dominican Republic,DOM,0,0,10738957,0,0
2020-01-11,Ecuador,ECU,0,0,17373657,0,0
2020-01-11,Egypt,EGY,0,0,100388076,0,0
2020-01-11,Estonia,EST,0,0,1324820,0,0
2020-01-11,Finland,FIN,0,0,5517919,0,0
2020-01-11,France,FRA,0,0,67012883,0,0
2020-01-11,Georgia,GEO,0,0,3996762,0,0
2020-01-11,Germany,DEU,0,0,83019213,0,0
2020-01-11,Greece,GRC,0,0,10724599,0,0
2020-01-11,Iceland,ISL,0,0,356991,0,0
2020-01-11,India,IND,0,0,1366417756,0,0
2020-01-11,Indonesia,IDN,0,0,270625567,0,0
2020-01-11,"Iran, Islamic Republic of",IRN,0,0,82913893,0,0
2020-01-11,Iraq,IRQ,0,0,39309789,0,0
2020-01-11,Ireland,IRL,0,0,4904240,0,0
2020-01-11,Israel,ISR,0,0,8519373,0,0
2020-01-11,Italy,ITA,0,0,60359546,0,0
2020-01-11,Japan,JPN,0,0,126860299,0,0
2020-01-11,Kuwait,KWT,0,0,4207077,0,0
2020-01-11,Lebanon,LBN,0,0,6855709,0,0
2020-01-11,Lithuania,LTU,0,0,2794184,0,0
2020-01-11,Luxembourg,LUX,0,0,613894,0,0
2020-01-11,Malaysia,MYS,0,0,31949789,0,0
2020-01-11,Mexico,MEX,0,0,127575529,0,0
2020-01-11,Monaco,MCO,0,0,33085,0,0
2020-01-11,Nepal,NPL,0,0,28608715,0,0
2020-01-11,Netherlands,NLD,0,0,17282163,0,0
2020-01-11,New Zealand,NZL,0,0,4783062,0,0
2020-01-11,Nigeria,NGA,0,0,200963603,0,0
2020-01-11,"Macedonia, the former Yugoslav Republic of",MKD,0,0,2077132,0,0
2020-01-11,Norway,NOR,0,0,5328212,0,0
2020-01-11,Oman,OMN,0,0,4974992,0,0
2020-01-11,Pakistan,PAK,0,0,216565317,0,0
2020-01-11,Philippines,PHL,0,0,108116622,0,0
2020-01-11,Qatar,QAT,0,0,2832071,0,0
2020-01-11,Romania,ROU,0,0,19414458,0,0
2020-01-11,Russian Federation,RUS,0,0,145872260,0,0
2020-01-11,San Marino,SMR,0,0,34453,0,0
2020-01-11,Singapore,SGP,0,0,5804343,0,0
2020-01-11,"Korea, Republic of",KOR,0,0,51225321,0,0
2020-01-11,Spain,ESP,0,0,46937060,0,0
2020-01-11,Sri Lanka,LKA,0,0,21323734,0,0
2020-01-11,Sweden,SWE,0,0,10230185,0,0
2020-01-11,Switzerland,CHE,0,0,8544527,0,0
2020-01-11,"Taiwan, Province of China",TWN,0,0,23773881,0,0
2020-01-11,Thailand,THA,0,0,69625581,0,0
2020-01-11,United Arab Emirates,ARE,0,0,9770526,0,0
2020-01-11,United Kingdom,GBR,0,0,66647112,0,0
2020-01-11,United States,USA,0,0,329064917,0,0
2020-01-11,Viet Nam,VNM,0,0,96462108,0,0
2020-01-12,Afghanistan,AFG,0,0,38041757,0,0
2020-01-12,Algeria,DZA,0,0,43053054,0,0
2020-01-12,Armenia,ARM,0,0,2957728,0,0
2020-01-12,Australia,AUS,0,0,25203200,0,0
2020-01-12,Austria,AUT,0,0,8858775,0,0
2020-01-12,Azerbaijan,AZE,0,0,10047719,0,0
2020-01-12,Bahrain,BHR,0,0,1641164,0,0
2020-01-12,Belarus,BLR,0,0,9452409,0,0
2020-01-12,Belgium,BEL,0,0,11455519,0,0
2020-01-12,Brazil,BRA,0,0,211049519,0,0
2020-01-12,Cambodia,KHM,0,0,16486542,0,0
2020-01-12,Canada,CAN,0,0,37411038,0,0
2020-01-12,China,CHN,0,0,1433783692,59,1
2020-01-12,Croatia,HRV,0,0,4076246,0,0
2020-01-12,Czech Republic,CZE,0,0,10649800,0,0
2020-01-12,Denmark,DNK,0,0,5806081,0,0
2020-01-12,Dominican Republic,DOM,0,0,10738957,0,0
2020-01-12,Ecuador,ECU,0,0,17373657,0,0
2020-01-12,Egypt,EGY,0,0,100388076,0,0
2020-01-12,Estonia,EST,0,0,1324820,0,0
2020-01-12,Finland,FIN,0,0,5517919,0,0
2020-01-12,France,FRA,0,0,67012883,0,0
2020-01-12,Georgia,GEO,0,0,3996762,0,0
2020-01-12,Germany,DEU,0,0,83019213,0,0
2020-01-12,Greece,GRC,0,0,10724599,0,0
2020-01-12,Iceland,ISL,0,0,356991,0,0
2020-01-12,India,IND,0,0,1366417756,0,0
2020-01-12,Indonesia,IDN,0,0,270625567,0,0
2020-01-12,"Iran, Islamic Republic of",IRN,0,0,82913893,0,0
2020-01-12,Iraq,IRQ,0,0,39309789,0,0
2020-01-12,Ireland,IRL,0,0,4904240,0,0
2020-01-12,Israel,ISR,0,0,8519373,0,0
2020-01-12,Italy,ITA,0,0,60359546,0,0
2020-01-12,Japan,JPN,0,0,126860299,0,0
2020-01-12,Kuwait,KWT,0,0,4207077,0,0
2020-01-12,Lebanon,LBN,0,0,6855709,0,0
2020-01-12,Lithuania,LTU,0,0,2794184,0,0
2020-01-12,Luxembourg,LUX,0,0,613894,0,0
2020-01-12,Malaysia,MYS,0,0,31949789,0,0
2020-01-12,Mexico,MEX,0,0,127575529,0,0
2020-01-12,Monaco,MCO,0,0,33085,0,0
2020-01-12,Nepal,NPL,0,0,28608715,0,0
2020-01-12,Netherlands,NLD,0,0,17282163,0,0
2020-01-12,New Zealand,NZL,0,0,4783062,0,0
2020-01-12,Nigeria,NGA,0,0,200963603,0,0
2020-01-12,"Macedonia, the former Yugoslav Republic of",MKD,0,0,2077132,0,0
2020-01-12,Norway,NOR,0,0,5328212,0,0
2020-01-12,Oman,OMN,0,0,4974992,0,0
2020-01-12,Pakistan,PAK,0,0,216565317,0,0
2020-01-12,Philippines,PHL,0,0,108116622,0,0
2020-01-12,Qatar,QAT,0,0,2832071,0,0
2020-01-12,Romania,ROU,0,0,19414458,0,0
2020-01-12,Russian Federation,RUS,0,0,145872260,0,0
2020-01-12,San Marino,SMR,0,0,34453,0,0
2020-01-12,Singapore,SGP,0,0,5804343,0,0
2020-01-12,"Korea, Republic of",KOR,0,0,51225321,0,0
2020-01-12,Spain,ESP,0,0,46937060,0,0
2020-01-12,Sri Lanka,LKA,0,0,21323734,0,0
2020-01-12,Sweden,SWE,0,0,10230185,0,0
2020-01-12,Switzerland,CHE,0,0,8544527,0,0
2020-01-12,"Taiwan, Province of China",TWN,0,0,23773881,0,0
2020-01-12,Thailand,THA,0,0,69625581,0,0
2020-01-12,United Arab Emirates,ARE,0,0,9770526,0,0
2020-01-12,United Kingdom,GBR,0,0,66647112,0,0
2020-01-12,United States,USA,0,0,329064917,0,0
2020-01-12,Viet Nam,VNM,0,0,96462108,0,0
2020-01-13,Afghanistan,AFG,0,0,38041757,0,0
2020-01-13,Algeria,DZA,0,0,43053054,0,0
2020-01-13,Armenia,ARM,0,0,2957728,0,0
2020-01-13,Australia,AUS,0,0,25203200,0,0
2020-01-13,Austria,AUT,0,0,8858775,0,0
2020-01-13,Azerbaijan,AZE,0,0,10047719,0,0
2020-01-13,Bahrain,BHR,0,0,1641164,0,0
2020-01-13,Belarus,BLR,0,0,9452409,0,0
2020-01-13,Belgium,BEL,0,0,11455519,0,0
2020-01-13,Brazil,BRA,0,0,211049519,0,0
2020-01-13,Cambodia,KHM,0,0,16486542,0,0
2020-01-13,Canada,CAN,0,0,37411038,0,0
2020-01-13,China,CHN,0,0,1433783692,59,1
2020-01-13,Croatia,HRV,0,0,4076246,0,0
2020-01-13,Czech Republic,CZE,0,0,10649800,0,0
2020-01-13,Denmark,DNK,0,0,5806081,0,0
2020-01-13,Dominican Republic,DOM,0,0,10738957,0,0
2020-01-13,Ecuador,ECU,0,0,17373657,0,0
2020-01-13,Egypt,EGY,0,0,100388076,0,0
2020-01-13,Estonia,EST,0,0,1324820,0,0
2020-01-13,Finland,FIN,0,0,5517919,0,0
2020-01-13,France,FRA,0,0,67012883,0,0
2020-01-13,Georgia,GEO,0,0,3996762,0,0
2020-01-13,Germany,DEU,0,0,83019213,0,0
2020-01-13,Greece,GRC,0,0,10724599,0,0
2020-01-13,Iceland,ISL,0,0,356991,0,0
2020-01-13,India,IND,0,0,1366417756,0,0
2020-01-13,Indonesia,IDN,0,0,270625567,0,0
2020-01-13,"Iran, Islamic Republic of",IRN,0,0,82913893,0,0
2020-01-13,Iraq,IRQ,0,0,39309789,0,0
2020-01-13,Ireland,IRL,0,0,4904240,0,0
2020-01-13,Israel,ISR,0,0,8519373,0,0
2020-01-13,Italy,ITA,0,0,60359546,0,0
2020-01-13,Japan,JPN,0,0,126860299,0,0
2020-01-13,Kuwait,KWT,0,0,4207077,0,0
2020-01-13,Lebanon,LBN,0,0,6855709,0,0
2020-01-13,Lithuania,LTU,0,0,2794184,0,0
2020-01-13,Luxembourg,LUX,0,0,613894,0,0
2020-01-13,Malaysia,MYS,0,0,31949789,0,0
2020-01-13,Mexico,MEX,0,0,127575529,0,0
2020-01-13,Monaco,MCO,0,0,33085,0,0
2020-01-13,Nepal,NPL,0,0,28608715,0,0
2020-01-13,Netherlands,NLD,0,0,17282163,0,0
2020-01-13,New Zealand,NZL,0,0,4783062,0,0
2020-01-13,Nigeria,NGA,0,0,200963603,0,0
2020-01-13,"Macedonia, the former Yugoslav Republic of",MKD,0,0,2077132,0,0
2020-01-13,Norway,NOR,0,0,5328212,0,0
2020-01-13,Oman,OMN,0,0,4974992,0,0
2020-01-13,Pakistan,PAK,0,0,216565317,0,0
2020-01-13,Philippines,PHL,0,0,108116622,0,0
2020-01-13,Qatar,QAT,0,0,2832071,0,0
2020-01-13,Romania,ROU,0,0,19414458,0,0
2020-01-13,Russian Federation,RUS,0,0,145872260,0,0
2020-01-13,San Marino,SMR,0,0,34453,0,0
2020-01-13,Singapore,SGP,0,0,5804343,0,0
2020-01-13,"Korea, Republic of",KOR,0,0,51225321,0,0
2020-01-13,Spain,ESP,0,0,46937060,0,0
2020-01-13,Sri Lanka,LKA,0,0,21323734,0,0
2020-01-13,Sweden,SWE,0,0,10230185,0,0
2020-01-13,Switzerland,CHE,0,0,8544527,0,0
2020-01-13,"Taiwan, Province of China",TWN,0,0,23773881,0,0
2020-01-13,Thailand,THA,1,0,69625581,1,0
2020-01-13,United Arab Emirates,ARE,0,0,9770526,0,0
2020-01-13,United Kingdom,GBR,0,0,66647112,0,0
2020-01-13,United States,USA,0,0,329064917,0,0
2020-01-13,Viet Nam,VNM,0,0,96462108,0,0
2020-01-14,Afghanistan,AFG,0,0,38041757,0,0
2020-01-14,Algeria,DZA,0,0,43053054,0,0
2020-01-14,Armenia,ARM,0,0,2957728,0,0
2020-01-14,Australia,AUS,0,0,25203200,0,0
2020-01-14,Austria,AUT,0,0,8858775,0,0
2020-01-14,Azerbaijan,AZE,0,0,10047719,0,0
2020-01-14,Bahrain,BHR,0,0,1641164,0,0
2020-01-14,Belarus,BLR,0,0,9452409,0,0
2020-01-14,Belgium,BEL,0,0,11455519,0,0
2020-01-14,Brazil,BRA,0,0,211049519,0,0
2020-01-14,Cambodia,KHM,0,0,16486542,0,0
2020-01-14,Canada,CAN,0,0,37411038,0,0
2020-01-14,China,CHN,0,0,1433783692,59,1
2020-01-14,Croatia,HRV,0,0,4076246,0,0
2020-01-14,Czech Republic,CZE,0,0,10649800,0,0
2020-01-14,Denmark,DNK,0,0,5806081,0,0
2020-01-14,Dominican Republic,DOM,0,0,10738957,0,0
2020-01-14,Ecuador,ECU,0,0,17373657,0,0
2020-01-14,Egypt,EGY,0,0,100388076,0,0
2020-01-14,Estonia,EST,0,0,1324820,0,0
2020-01-14,Finland,FIN,0,0,5517919,0,0
2020-01-14,France,FRA,0,0,67012883,0,0
2020-01-14,Georgia,GEO,0,0,3996762,0,0
2020-01-14,Germany,DEU,0,0,83019213,0,0
2020-01-14,Greece,GRC,0,0,10724599,0,0
2020-01-14,Iceland,ISL,0,0,356991,0,0
2020-01-14,India,IND,0,0,1366417756,0,0
2020-01-14,Indonesia,IDN,0,0,270625567,0,0
2020-01-14,"Iran, Islamic Republic of",IRN,0,0,82913893,0,0
2020-01-14,Iraq,IRQ,0,0,39309789,0,0
2020-01-14,Ireland,IRL,0,0,4904240,0,0
2020-01-14,Israel,ISR,0,0,8519373,0,0
2020-01-14,Italy,ITA,0,0,60359546,0,0
2020-01-14,Japan,JPN,0,0,126860299,0,0
2020-01-14,Kuwait,KWT,0,0,4207077,0,0
2020-01-14,Lebanon,LBN,0,0,6855709,0,0
2020-01-14,Lithuania,LTU,0,0,2794184,0,0
2020-01-14,Luxembourg,LUX,0,0,613894,0,0
2020-01-14,Malaysia,MYS,0,0,31949789,0,0
2020-01-14,Mexico,MEX,0,0,127575529,0,0
2020-01-14,Monaco,MCO,0,0,33085,0,0
2020-01-14,Nepal,NPL,0,0,28608715,0,0
2020-01-14,Netherlands,NLD,0,0,17282163,0,0
2020-01-14,New Zealand,NZL,0,0,4783062,0,0
2020-01-14,Nigeria,NGA,0,0,200963603,0,0
2020-01-14,"Macedonia, the former Yugoslav Republic of",MKD,0,0,2077132,0,0
2020-01-14,Norway,NOR,0,0,5328212,0,0
2020-01-14,Oman,OMN,0,0,4974992,0,0
2020-01-14,Pakistan,PAK,0,0,216565317,0,0
